,Unnamed: 0,label
5114,5114,2
5115,5115,5
5116,5116,3
5117,5117,5
5118,5118,0
5119,5119,3
5120,5120,2
5121,5121,9
5122,5122,0
5123,5123,12
5124,5124,5
5125,5125,5
5126,5126,1
5127,5127,4
5128,5128,2
5129,5129,4
5130,5130,8
5131,5131,1
5132,5132,9
5133,5133,0
5134,5134,4
5135,5135,3
5136,5136,1
5137,5137,5
5138,5138,8
5139,5139,1
5140,5140,3
5141,5141,3
5142,5142,10
5143,5143,1
5144,5144,0
5145,5145,3
5146,5146,1
5147,5147,2
5148,5148,6
5149,5149,1
5150,5150,5
5151,5151,2
5152,5152,0
5153,5153,4
5154,5154,7
5155,5155,2
5156,5156,7
5157,5157,1
5158,5158,0
5159,5159,2
5160,5160,0
5161,5161,4
5162,5162,7
5163,5163,0
5164,5164,1
5165,5165,1
5166,5166,0
5167,5167,9
5168,5168,6
5169,5169,5
5170,5170,1
5171,5171,2
5172,5172,1
5173,5173,2
5174,5174,5
5175,5175,2
5176,5176,1
5177,5177,1
5178,5178,1
5179,5179,10
5180,5180,2
5181,5181,1
5182,5182,4
5183,5183,6
5184,5184,5
5185,5185,0
5186,5186,3
5187,5187,12
5188,5188,0
5189,5189,3
5190,5190,3
5191,5191,2
5192,5192,8
5193,5193,0
5194,5194,1
5195,5195,1
5196,5196,2
5197,5197,3
5198,5198,11
5199,5199,1
5200,5200,2
5201,5201,1
5202,5202,4
5203,5203,0
5204,5204,6
5205,5205,6
5206,5206,0
5207,5207,1
5208,5208,5
5209,5209,0
5210,5210,6
5211,5211,0
5212,5212,0
5213,5213,1
5214,5214,3
5215,5215,10
5216,5216,5
5217,5217,3
5218,5218,0
5219,5219,1
5220,5220,0
5221,5221,5
5222,5222,2
5223,5223,2
5224,5224,6
5225,5225,4
5226,5226,2
5227,5227,5
5228,5228,2
5229,5229,1
5230,5230,0
5231,5231,4
5232,5232,1
5233,5233,3
5234,5234,0
5235,5235,0
5236,5236,2
5237,5237,0
5238,5238,7
5239,5239,2
5240,5240,7
5241,5241,0
5242,5242,3
5243,5243,2
5244,5244,1
5245,5245,0
5246,5246,3
5247,5247,0
5248,5248,1
5249,5249,0
5250,5250,7
5251,5251,6
5252,5252,1
5253,5253,3
5254,5254,2
5255,5255,1
5256,5256,3
5257,5257,0
5258,5258,5
5259,5259,8
5260,5260,4
5261,5261,4
5262,5262,0
5263,5263,2
5264,5264,0
5265,5265,2
5266,5266,10
5267,5267,0
5268,5268,0
5269,5269,2
5270,5270,5
5271,5271,8
5272,5272,0
5273,5273,2
5274,5274,1
5275,5275,5
5276,5276,1
5277,5277,3
5278,5278,1
5279,5279,0
5280,5280,12
5281,5281,3
5282,5282,3
5283,5283,0
5284,5284,9
5285,5285,3
5286,5286,0
5287,5287,2
5288,5288,0
5289,5289,5
5290,5290,2
5291,5291,0
5292,5292,2
5293,5293,0
5294,5294,9
5295,5295,1
5296,5296,2
5297,5297,6
5298,5298,0
5299,5299,2
5300,5300,1
5301,5301,3
5302,5302,11
5303,5303,8
5304,5304,3
5305,5305,3
5306,5306,7
5307,5307,4
5308,5308,8
5309,5309,6
5310,5310,2
5311,5311,1
5312,5312,6
5313,5313,0
5314,5314,6
5315,5315,0
5316,5316,1
5317,5317,11
5318,5318,0
5319,5319,0
5320,5320,1
5321,5321,4
5322,5322,2
5323,5323,2
5324,5324,0
5325,5325,1
5326,5326,2
5327,5327,1
5328,5328,1
5329,5329,4
5330,5330,0
5331,5331,1
5332,5332,0
5333,5333,0
5334,5334,4
5335,5335,2
5336,5336,0
5337,5337,2
5338,5338,2
5339,5339,1
5340,5340,5
5341,5341,1
5342,5342,0
5343,5343,0
5344,5344,5
5345,5345,9
5346,5346,0
5347,5347,2
5348,5348,3
5349,5349,2
5350,5350,4
5351,5351,4
5352,5352,8
5353,5353,2
5354,5354,2
5355,5355,0
5356,5356,0
5357,5357,1
5358,5358,3
5359,5359,3
5360,5360,7
5361,5361,3
5362,5362,5
5363,5363,7
5364,5364,1
5365,5365,6
5366,5366,5
5367,5367,2
5368,5368,3
5369,5369,1
5370,5370,6
5371,5371,0
5372,5372,2
5373,5373,3
5374,5374,1
5375,5375,5
5376,5376,3
5377,5377,8
5378,5378,11
5379,5379,2
5380,5380,2
5381,5381,1
5382,5382,8
5383,5383,0
5384,5384,0
5385,5385,0
5386,5386,1
5387,5387,1
5388,5388,2
5389,5389,3
5390,5390,2
5391,5391,10
5392,5392,1
5393,5393,1
5394,5394,0
5395,5395,0
5396,5396,0
5397,5397,0
5398,5398,2
5399,5399,0
5400,5400,0
5401,5401,3
5402,5402,10
5403,5403,2
5404,5404,2
5405,5405,0
5406,5406,3
5407,5407,2
5408,5408,1
5409,5409,0
5410,5410,3
5411,5411,1
5412,5412,3
5413,5413,4
5414,5414,1
5415,5415,2
5416,5416,0
5417,5417,3
5418,5418,1
5419,5419,3
5420,5420,5
5421,5421,3
5422,5422,2
5423,5423,2
5424,5424,0
5425,5425,10
5426,5426,0
5427,5427,2
5428,5428,2
5429,5429,1
5430,5430,1
5431,5431,1
5432,5432,2
5433,5433,2
5434,5434,3
5435,5435,1
5436,5436,0
5437,5437,4
5438,5438,7
5439,5439,3
5440,5440,1
5441,5441,1
5442,5442,7
5443,5443,11
5444,5444,7
5445,5445,2
5446,5446,0
5447,5447,1
5448,5448,5
5449,5449,5
5450,5450,3
5451,5451,8
5452,5452,8
5453,5453,10
5454,5454,1
5455,5455,3
5456,5456,4
5457,5457,6
5458,5458,4
5459,5459,2
5460,5460,1
5461,5461,0
5462,5462,7
5463,5463,3
5464,5464,6
5465,5465,1
5466,5466,10
5467,5467,0
5468,5468,1
5469,5469,1
5470,5470,8
5471,5471,2
5472,5472,2
5473,5473,6
5474,5474,1
5475,5475,3
5476,5476,6
5477,5477,9
5478,5478,2
5479,5479,3
5480,5480,0
5481,5481,0
5482,5482,1
5483,5483,8
5484,5484,0
5485,5485,0
5486,5486,8
5487,5487,1
5488,5488,1
5489,5489,2
5490,5490,0
5491,5491,10
5492,5492,7
5493,5493,0
5494,5494,3
5495,5495,1
5496,5496,7
5497,5497,1
5498,5498,10
5499,5499,2
5500,5500,4
5501,5501,5
5502,5502,3
5503,5503,4
5504,5504,0
5505,5505,2
5506,5506,4
5507,5507,4
5508,5508,5
5509,5509,10
5510,5510,9
5511,5511,0
5512,5512,3
5513,5513,1
5514,5514,11
5515,5515,5
5516,5516,2
5517,5517,3
5518,5518,4
5519,5519,3
5520,5520,3
5521,5521,11
5522,5522,1
5523,5523,2
5524,5524,2
5525,5525,9
5526,5526,0
5527,5527,4
5528,5528,7
5529,5529,1
5530,5530,0
5531,5531,3
5532,5532,0
5533,5533,3
5534,5534,4
5535,5535,6
5536,5536,1
5537,5537,0
5538,5538,0
5539,5539,5
5540,5540,5
5541,5541,0
5542,5542,10
5543,5543,2
5544,5544,6
5545,5545,1
5546,5546,8
5547,5547,4
5548,5548,6
5549,5549,2
5550,5550,1
5551,5551,5
5552,5552,1
5553,5553,1
5554,5554,2
5555,5555,4
5556,5556,2
5557,5557,1
5558,5558,1
5559,5559,1
5560,5560,3
5561,5561,0
5562,5562,2
5563,5563,9
5564,5564,6
5565,5565,3
5566,5566,0
5567,5567,0
5568,5568,0
5569,5569,9
5570,5570,0
5571,5571,6
5572,5572,0
5573,5573,2
5574,5574,1
5575,5575,10
5576,5576,0
5577,5577,4
5578,5578,0
5579,5579,3
5580,5580,8
5581,5581,6
5582,5582,1
5583,5583,9
5584,5584,1
5585,5585,1
5586,5586,11
5587,5587,4
5588,5588,0
5589,5589,2
5590,5590,1
5591,5591,1
5592,5592,5
5593,5593,6
5594,5594,3
5595,5595,1
5596,5596,2
5597,5597,2
5598,5598,1
5599,5599,11
5600,5600,6
5601,5601,1
5602,5602,1
5603,5603,1
5604,5604,0
5605,5605,4
5606,5606,1
5607,5607,2
5608,5608,1
5609,5609,1
5610,5610,4
5611,5611,1
5612,5612,3
5613,5613,0
5614,5614,10
5615,5615,5
5616,5616,1
5617,5617,1
5618,5618,9
5619,5619,7
5620,5620,7
5621,5621,1
5622,5622,0
5623,5623,7
5624,5624,0
5625,5625,3
5626,5626,5
5627,5627,4
5628,5628,6
5629,5629,1
5630,5630,10
5631,5631,3
5632,5632,0
5633,5633,8
5634,5634,1
5635,5635,0
5636,5636,3
5637,5637,8
5638,5638,6
5639,5639,0
5640,5640,2
5641,5641,5
5642,5642,13
5643,5643,1
5644,5644,1
5645,5645,4
5646,5646,0
5647,5647,5
5648,5648,5
5649,5649,1
5650,5650,0
5651,5651,2
5652,5652,1
5653,5653,1
5654,5654,0
5655,5655,9
5656,5656,0
5657,5657,3
5658,5658,0
5659,5659,5
5660,5660,10
5661,5661,3
5662,5662,2
5663,5663,0
5664,5664,0
5665,5665,3
5666,5666,1
5667,5667,2
5668,5668,1
5669,5669,10
5670,5670,3
5671,5671,0
5672,5672,4
5673,5673,0
5674,5674,0
5675,5675,4
5676,5676,11
5677,5677,5
5678,5678,2
5679,5679,5
5680,5680,1
5681,5681,1
5682,5682,13
5683,5683,1
5684,5684,2
5685,5685,9
5686,5686,1
5687,5687,4
5688,5688,8
5689,5689,0
5690,5690,0
5691,5691,3
5692,5692,3
5693,5693,1
5694,5694,2
5695,5695,4
5696,5696,0
5697,5697,5
5698,5698,0
5699,5699,3
5700,5700,1
5701,5701,5
5702,5702,3
5703,5703,4
5704,5704,8
5705,5705,0
5706,5706,5
5707,5707,10
5708,5708,3
5709,5709,0
5710,5710,2
5711,5711,5
5712,5712,1
5713,5713,1
5714,5714,4
5715,5715,4
5716,5716,2
5717,5717,0
5718,5718,0
5719,5719,4
5720,5720,3
5721,5721,3
5722,5722,1
5723,5723,4
5724,5724,1
5725,5725,3
5726,5726,6
5727,5727,0
5728,5728,1
5729,5729,1
5730,5730,12
5731,5731,0
5732,5732,0
5733,5733,0
5734,5734,0
5735,5735,1
5736,5736,3
5737,5737,1
5738,5738,2
5739,5739,0
5740,5740,1
5741,5741,2
5742,5742,8
5743,5743,2
5744,5744,3
5745,5745,7
5746,5746,0
5747,5747,3
5748,5748,11
5749,5749,3
5750,5750,6
5751,5751,9
5752,5752,5
5753,5753,3
5754,5754,1
5755,5755,0
5756,5756,1
5757,5757,0
5758,5758,1
5759,5759,4
5760,5760,6
5761,5761,4
5762,5762,1
5763,5763,5
5764,5764,2
5765,5765,6
5766,5766,1
5767,5767,4
5768,5768,5
5769,5769,5
5770,5770,0
5771,5771,11
5772,5772,7
5773,5773,0
5774,5774,5
5775,5775,2
5776,5776,0
5777,5777,6
5778,5778,0
5779,5779,0
5780,5780,0
5781,5781,1
5782,5782,2
5783,5783,0
5784,5784,4
5785,5785,5
5786,5786,11
5787,5787,8
5788,5788,8
5789,5789,3
5790,5790,0
5791,5791,0
5792,5792,1
5793,5793,0
5794,5794,4
5795,5795,3
5796,5796,1
5797,5797,1
5798,5798,2
5799,5799,2
5800,5800,0
5801,5801,10
5802,5802,8
5803,5803,2
5804,5804,2
5805,5805,9
5806,5806,0
5807,5807,2
5808,5808,0
5809,5809,0
5810,5810,1
5811,5811,3
5812,5812,0
5813,5813,10
5814,5814,1
5815,5815,4
5816,5816,3
5817,5817,1
5818,5818,7
5819,5819,1
5820,5820,6
5821,5821,5
5822,5822,1
5823,5823,2
5824,5824,0
5825,5825,0
5826,5826,3
5827,5827,2
5828,5828,3
5829,5829,3
5830,5830,8
5831,5831,3
5832,5832,1
5833,5833,3
5834,5834,2
5835,5835,3
5836,5836,2
5837,5837,2
5838,5838,0
5839,5839,2
5840,5840,12
5841,5841,3
5842,5842,0
5843,5843,3
5844,5844,2
5845,5845,2
5846,5846,4
5847,5847,2
5848,5848,3
5849,5849,0
5850,5850,5
5851,5851,5
5852,5852,3
5853,5853,3
5854,5854,3
5855,5855,2
5856,5856,8
5857,5857,7
5858,5858,3
5859,5859,7
5860,5860,1
5861,5861,7
5862,5862,2
5863,5863,2
5864,5864,6
5865,5865,0
5866,5866,2
5867,5867,7
5868,5868,1
5869,5869,5
5870,5870,4
5871,5871,5
5872,5872,1
5873,5873,3
5874,5874,1
5875,5875,2
5876,5876,2
5877,5877,4
5878,5878,2
5879,5879,2
5880,5880,2
5881,5881,8
5882,5882,2
5883,5883,1
5884,5884,1
5885,5885,0
5886,5886,3
5887,5887,11
5888,5888,1
5889,5889,3
5890,5890,2
5891,5891,4
5892,5892,0
5893,5893,2
5894,5894,1
5895,5895,1
5896,5896,7
5897,5897,5
5898,5898,3
5899,5899,3
5900,5900,3
5901,5901,1
5902,5902,11
5903,5903,3
5904,5904,0
5905,5905,3
5906,5906,0
5907,5907,5
5908,5908,5
5909,5909,9
5910,5910,10
5911,5911,1
5912,5912,1
5913,5913,3
5914,5914,1
5915,5915,4
5916,5916,0
5917,5917,3
5918,5918,0
5919,5919,8
5920,5920,4
5921,5921,1
5922,5922,4
5923,5923,0
5924,5924,0
5925,5925,1
5926,5926,3
5927,5927,1
5928,5928,10
5929,5929,8
5930,5930,8
5931,5931,1
5932,5932,2
5933,5933,1
5934,5934,1
5935,5935,2
5936,5936,2
5937,5937,1
5938,5938,3
5939,5939,9
5940,5940,2
5941,5941,2
5942,5942,3
5943,5943,7
5944,5944,0
5945,5945,0
5946,5946,7
5947,5947,2
5948,5948,1
5949,5949,0
5950,5950,5
5951,5951,12
5952,5952,3
5953,5953,2
5954,5954,3
5955,5955,3
5956,5956,1
5957,5957,0
5958,5958,6
5959,5959,0
5960,5960,2
5961,5961,3
5962,5962,4
5963,5963,1
5964,5964,2
5965,5965,2
5966,5966,7
5967,5967,3
5968,5968,7
5969,5969,2
5970,5970,0
5971,5971,1
5972,5972,4
5973,5973,0
5974,5974,0
5975,5975,0
5976,5976,0
5977,5977,4
5978,5978,0
5979,5979,12
5980,5980,2
5981,5981,2
5982,5982,0
5983,5983,3
5984,5984,8
5985,5985,1
5986,5986,0
5987,5987,9
5988,5988,8
5989,5989,3
5990,5990,3
5991,5991,1
5992,5992,0
5993,5993,1
5994,5994,3
5995,5995,6
5996,5996,0
5997,5997,2
5998,5998,1
5999,5999,5
6000,6000,2
6001,6001,2
6002,6002,3
6003,6003,1
6004,6004,11
6005,6005,1
6006,6006,11
6007,6007,1
6008,6008,3
6009,6009,0
6010,6010,0
6011,6011,1
6012,6012,3
6013,6013,0
6014,6014,4
6015,6015,2
6016,6016,1
6017,6017,3
6018,6018,0
6019,6019,1
6020,6020,0
6021,6021,0
6022,6022,1
6023,6023,2
6024,6024,4
6025,6025,8
6026,6026,4
6027,6027,4
6028,6028,1
6029,6029,0
6030,6030,4
6031,6031,8
6032,6032,8
6033,6033,5
6034,6034,6
6035,6035,5
6036,6036,8
6037,6037,2
6038,6038,5
6039,6039,5
6040,6040,6
6041,6041,3
6042,6042,8
6043,6043,1
6044,6044,6
6045,6045,1
6046,6046,9
6047,6047,3
6048,6048,0
6049,6049,0
6050,6050,5
6051,6051,0
6052,6052,2
6053,6053,2
6054,6054,1
6055,6055,1
6056,6056,2
6057,6057,1
6058,6058,8
6059,6059,2
6060,6060,5
6061,6061,4
6062,6062,8
6063,6063,0
6064,6064,11
6065,6065,7
6066,6066,3
6067,6067,3
6068,6068,5
6069,6069,4
6070,6070,9
6071,6071,1
6072,6072,5
6073,6073,1
6074,6074,3
6075,6075,0
6076,6076,4
6077,6077,5
6078,6078,2
6079,6079,2
6080,6080,1
6081,6081,9
6082,6082,0
6083,6083,1
6084,6084,3
6085,6085,3
6086,6086,1
6087,6087,0
6088,6088,12
6089,6089,0
6090,6090,5
6091,6091,2
6092,6092,1
6093,6093,0
6094,6094,8
6095,6095,2
6096,6096,0
6097,6097,4
6098,6098,2
6099,6099,3
6100,6100,3
6101,6101,4
6102,6102,13
6103,6103,1
6104,6104,5
6105,6105,1
6106,6106,5
6107,6107,0
6108,6108,0
6109,6109,5
6110,6110,6
6111,6111,0
6112,6112,4
6113,6113,0
6114,6114,0
6115,6115,2
6116,6116,0
6117,6117,4
6118,6118,0
6119,6119,4
6120,6120,8
6121,6121,8
6122,6122,1
6123,6123,7
6124,6124,0
6125,6125,6
6126,6126,2
6127,6127,0
6128,6128,6
6129,6129,0
6130,6130,0
6131,6131,1
6132,6132,3
6133,6133,2
6134,6134,1
6135,6135,3
6136,6136,4
6137,6137,2
6138,6138,3
6139,6139,5
6140,6140,2
6141,6141,4
6142,6142,5
6143,6143,5
6144,6144,1
6145,6145,7
6146,6146,1
6147,6147,1
6148,6148,3
6149,6149,3
6150,6150,2
6151,6151,1
6152,6152,2
6153,6153,0
6154,6154,1
6155,6155,3
6156,6156,1
6157,6157,0
6158,6158,4
6159,6159,0
6160,6160,3
6161,6161,0
6162,6162,9
6163,6163,3
6164,6164,0
6165,6165,1
6166,6166,1
6167,6167,2
6168,6168,0
6169,6169,4
6170,6170,1
6171,6171,0
6172,6172,0
6173,6173,10
6174,6174,2
6175,6175,3
6176,6176,1
6177,6177,0
6178,6178,4
6179,6179,1
6180,6180,0
6181,6181,4
6182,6182,2
6183,6183,2
6184,6184,3
6185,6185,7
6186,6186,0
6187,6187,0
6188,6188,5
6189,6189,8
6190,6190,0
6191,6191,1
6192,6192,0
6193,6193,10
6194,6194,1
6195,6195,0
6196,6196,2
6197,6197,1
6198,6198,7
6199,6199,9
6200,6200,10
6201,6201,1
6202,6202,1
6203,6203,1
6204,6204,7
6205,6205,2
6206,6206,5
6207,6207,1
6208,6208,9
6209,6209,7
6210,6210,2
6211,6211,7
6212,6212,7
6213,6213,3
6214,6214,0
6215,6215,0
6216,6216,2
6217,6217,0
6218,6218,6
6219,6219,5
6220,6220,1
6221,6221,1
6222,6222,12
6223,6223,5
6224,6224,2
6225,6225,4
6226,6226,2
6227,6227,2
6228,6228,2
6229,6229,3
6230,6230,1
6231,6231,4
6232,6232,2
6233,6233,9
6234,6234,1
6235,6235,1
6236,6236,4
6237,6237,4
6238,6238,5
6239,6239,4
6240,6240,7
6241,6241,3
6242,6242,5
6243,6243,3
6244,6244,3
6245,6245,0
6246,6246,2
6247,6247,3
6248,6248,1
6249,6249,0
6250,6250,5
6251,6251,5
6252,6252,4
6253,6253,5
6254,6254,2
6255,6255,5
6256,6256,1
6257,6257,2
6258,6258,1
6259,6259,5
6260,6260,2
6261,6261,6
6262,6262,4
6263,6263,10
6264,6264,2
6265,6265,1
6266,6266,0
6267,6267,4
6268,6268,5
6269,6269,3
6270,6270,10
6271,6271,1
6272,6272,2
6273,6273,3
6274,6274,11
6275,6275,1
6276,6276,1
6277,6277,9
6278,6278,2
6279,6279,4
6280,6280,2
6281,6281,2
6282,6282,4
6283,6283,0
6284,6284,7
6285,6285,1
6286,6286,3
6287,6287,2
6288,6288,10
6289,6289,2
6290,6290,5
6291,6291,1
6292,6292,4
6293,6293,3
6294,6294,1
6295,6295,5
6296,6296,3
6297,6297,1
6298,6298,4
6299,6299,4
6300,6300,4
6301,6301,10
6302,6302,5
6303,6303,0
6304,6304,4
6305,6305,1
6306,6306,6
6307,6307,12
6308,6308,1
6309,6309,7
6310,6310,10
6311,6311,4
6312,6312,2
6313,6313,1
6314,6314,3
6315,6315,0
6316,6316,3
6317,6317,2
6318,6318,1
6319,6319,10
6320,6320,8
6321,6321,1
6322,6322,6
6323,6323,2
6324,6324,0
6325,6325,3
6326,6326,0
6327,6327,3
6328,6328,3
6329,6329,4
6330,6330,9
6331,6331,1
6332,6332,1
6333,6333,0
6334,6334,3
6335,6335,6
6336,6336,1
6337,6337,7
6338,6338,9
6339,6339,1
6340,6340,1
6341,6341,4
6342,6342,8
6343,6343,8
6344,6344,3
6345,6345,6
6346,6346,2
6347,6347,0
6348,6348,0
6349,6349,0
6350,6350,3
6351,6351,11
6352,6352,0
6353,6353,2
6354,6354,3
6355,6355,1
6356,6356,3
6357,6357,3
6358,6358,8
6359,6359,3
6360,6360,4
6361,6361,0
6362,6362,9
6363,6363,2
6364,6364,8
6365,6365,5
6366,6366,0
6367,6367,12
6368,6368,0
6369,6369,1
6370,6370,5
6371,6371,7
6372,6372,0
6373,6373,3
6374,6374,3
6375,6375,5
6376,6376,1
6377,6377,10
6378,6378,1
6379,6379,0
6380,6380,7
6381,6381,2
6382,6382,7
6383,6383,4
6384,6384,3
6385,6385,7
6386,6386,3
6387,6387,5
6388,6388,2
6389,6389,5
6390,6390,7
6391,6391,4
6392,6392,1
6393,6393,4
6394,6394,0
6395,6395,0
6396,6396,3
6397,6397,3
6398,6398,1
6399,6399,7
6400,6400,3
6401,6401,11
6402,6402,3
6403,6403,1
6404,6404,0
6405,6405,10
6406,6406,6
6407,6407,2
6408,6408,4
6409,6409,0
6410,6410,2
6411,6411,1
6412,6412,2
6413,6413,8
6414,6414,2
6415,6415,1
6416,6416,6
6417,6417,2
6418,6418,10
6419,6419,2
6420,6420,9
6421,6421,2
6422,6422,0
6423,6423,0
6424,6424,2
6425,6425,11
6426,6426,1
6427,6427,1
6428,6428,3
6429,6429,1
6430,6430,10
6431,6431,1
6432,6432,0
6433,6433,0
6434,6434,2
6435,6435,2
6436,6436,1
6437,6437,3
6438,6438,2
6439,6439,1
6440,6440,4
6441,6441,7
6442,6442,3
6443,6443,6
6444,6444,2
6445,6445,2
6446,6446,2
6447,6447,5
6448,6448,6
6449,6449,2
6450,6450,3
6451,6451,4
6452,6452,9
6453,6453,2
6454,6454,4
6455,6455,7
6456,6456,4
6457,6457,11
6458,6458,1
6459,6459,1
6460,6460,6
6461,6461,5
6462,6462,5
6463,6463,0
6464,6464,0
6465,6465,2
6466,6466,4
6467,6467,0
6468,6468,0
6469,6469,0
6470,6470,1
6471,6471,2
6472,6472,1
6473,6473,5
6474,6474,1
6475,6475,1
6476,6476,2
6477,6477,3
6478,6478,0
6479,6479,1
6480,6480,6
6481,6481,1
6482,6482,4
6483,6483,2
6484,6484,1
6485,6485,1
6486,6486,2
6487,6487,7
6488,6488,5
6489,6489,0
6490,6490,0
6491,6491,7
6492,6492,3
6493,6493,4
6494,6494,1
6495,6495,5
6496,6496,6
6497,6497,4
6498,6498,5
6499,6499,3
6500,6500,1
6501,6501,10
6502,6502,8
6503,6503,2
6504,6504,0
6505,6505,1
6506,6506,2
6507,6507,1
6508,6508,2
6509,6509,2
6510,6510,0
6511,6511,2
6512,6512,7
6513,6513,0
6514,6514,3
6515,6515,2
6516,6516,3
6517,6517,2
6518,6518,1
6519,6519,3
6520,6520,1
6521,6521,0
6522,6522,0
6523,6523,2
6524,6524,12
6525,6525,3
6526,6526,7
6527,6527,0
6528,6528,8
6529,6529,1
6530,6530,3
6531,6531,1
6532,6532,0
6533,6533,2
6534,6534,7
6535,6535,1
6536,6536,2
6537,6537,7
6538,6538,10
6539,6539,0
6540,6540,9
6541,6541,1
6542,6542,1
6543,6543,0
6544,6544,2
6545,6545,4
6546,6546,1
6547,6547,3
6548,6548,5
6549,6549,0
6550,6550,1
6551,6551,1
6552,6552,1
6553,6553,5
6554,6554,0
6555,6555,9
6556,6556,3
6557,6557,2
6558,6558,0
6559,6559,1
6560,6560,1
6561,6561,1
6562,6562,9
6563,6563,1
6564,6564,5
6565,6565,8
6566,6566,0
6567,6567,2
6568,6568,9
6569,6569,1
6570,6570,12
6571,6571,1
6572,6572,3
6573,6573,3
6574,6574,0
6575,6575,0
6576,6576,1
6577,6577,4
6578,6578,1
6579,6579,1
6580,6580,0
6581,6581,2
6582,6582,7
6583,6583,2
6584,6584,2
6585,6585,0
6586,6586,1
6587,6587,4
6588,6588,10
6589,6589,0
6590,6590,8
6591,6591,4
6592,6592,7
6593,6593,0
6594,6594,1
6595,6595,0
6596,6596,3
6597,6597,5
6598,6598,10
6599,6599,6
6600,6600,2
6601,6601,2
6602,6602,2
6603,6603,1
6604,6604,3
6605,6605,3
6606,6606,2
6607,6607,2
6608,6608,7
6609,6609,4
6610,6610,0
6611,6611,2
6612,6612,3
6613,6613,2
6614,6614,11
6615,6615,3
6616,6616,3
6617,6617,0
6618,6618,0
6619,6619,8
6620,6620,2
6621,6621,3
6622,6622,10
6623,6623,8
6624,6624,0
6625,6625,7
6626,6626,2
6627,6627,2
6628,6628,2
6629,6629,1
6630,6630,2
6631,6631,2
6632,6632,0
6633,6633,8
6634,6634,8
6635,6635,1
6636,6636,4
6637,6637,7
6638,6638,1
6639,6639,5
6640,6640,0
6641,6641,2
6642,6642,11
6643,6643,2
6644,6644,0
6645,6645,2
6646,6646,2
6647,6647,0
6648,6648,6
6649,6649,3
6650,6650,0
6651,6651,2
6652,6652,2
6653,6653,0
6654,6654,7
6655,6655,0
6656,6656,2
6657,6657,3
6658,6658,4
6659,6659,4
6660,6660,4
6661,6661,0
6662,6662,0
6663,6663,2
6664,6664,2
6665,6665,0
6666,6666,3
6667,6667,5
6668,6668,0
6669,6669,1
6670,6670,1
6671,6671,1
6672,6672,5
6673,6673,0
6674,6674,6
6675,6675,2
6676,6676,1
6677,6677,6
6678,6678,1
6679,6679,1
6680,6680,8
6681,6681,3
6682,6682,1
6683,6683,2
6684,6684,2
6685,6685,6
6686,6686,2
6687,6687,0
6688,6688,8
6689,6689,2
6690,6690,8
6691,6691,8
6692,6692,7
6693,6693,0
6694,6694,1
6695,6695,7
6696,6696,2
6697,6697,2
6698,6698,5
6699,6699,2
6700,6700,3
6701,6701,0
6702,6702,4
6703,6703,0
6704,6704,0
6705,6705,1
6706,6706,2
6707,6707,1
6708,6708,1
6709,6709,6
6710,6710,5
6711,6711,4
6712,6712,0
6713,6713,5
6714,6714,2
6715,6715,4
6716,6716,10
6717,6717,2
6718,6718,0
6719,6719,5
6720,6720,0
6721,6721,0
6722,6722,5
6723,6723,6
6724,6724,2
6725,6725,5
6726,6726,2
6727,6727,1
6728,6728,2
6729,6729,0
6730,6730,1
6731,6731,1
6732,6732,3
6733,6733,1
6734,6734,0
6735,6735,0
6736,6736,1
6737,6737,0
6738,6738,2
6739,6739,1
6740,6740,9
6741,6741,6
6742,6742,0
6743,6743,3
6744,6744,1
6745,6745,8
6746,6746,5
6747,6747,5
6748,6748,7
6749,6749,5
6750,6750,2
6751,6751,3
6752,6752,0
6753,6753,0
6754,6754,4
6755,6755,0
6756,6756,12
6757,6757,0
6758,6758,7
6759,6759,2
6760,6760,0
6761,6761,1
6762,6762,1
6763,6763,5
6764,6764,0
6765,6765,1
6766,6766,0
6767,6767,9
6768,6768,9
6769,6769,3
6770,6770,3
6771,6771,7
6772,6772,2
6773,6773,8
6774,6774,0
6775,6775,9
6776,6776,1
6777,6777,4
6778,6778,7
6779,6779,0
6780,6780,1
6781,6781,7
6782,6782,2
6783,6783,13
6784,6784,0
6785,6785,4
6786,6786,4
6787,6787,0
6788,6788,1
6789,6789,9
6790,6790,5
6791,6791,4
6792,6792,9
6793,6793,5
6794,6794,6
6795,6795,0
6796,6796,4
6797,6797,1
6798,6798,1
6799,6799,1
6800,6800,1
6801,6801,0
6802,6802,1
6803,6803,0
6804,6804,1
6805,6805,1
6806,6806,3
6807,6807,4
6808,6808,2
6809,6809,2
6810,6810,1
6811,6811,5
6812,6812,1
6813,6813,1
6814,6814,2
6815,6815,0
6816,6816,1
6817,6817,1
6818,6818,0
6819,6819,1
6820,6820,4
6821,6821,0
6822,6822,2
6823,6823,1
6824,6824,12
6825,6825,4
6826,6826,2
6827,6827,9
6828,6828,2
6829,6829,3
6830,6830,4
6831,6831,6
6832,6832,0
6833,6833,0
6834,6834,0
6835,6835,2
6836,6836,2
6837,6837,4
6838,6838,0
6839,6839,2
6840,6840,7
6841,6841,6
6842,6842,2
6843,6843,0
6844,6844,1
6845,6845,0
6846,6846,4
6847,6847,1
6848,6848,0
6849,6849,0
6850,6850,6
6851,6851,9
6852,6852,1
6853,6853,2
6854,6854,4
6855,6855,5
6856,6856,1
6857,6857,2
6858,6858,9
6859,6859,9
6860,6860,2
6861,6861,5
